corpus,drama,figure_surface,figure_id,Gender,Age
gdc,wdvq.0,Prinzessin,prinzessin,FEMALE,
gdc,wdvq.0,Koch,koch,MALE,
gdc,wdvq.0,Wirt,wirt,MALE,
gdc,wdvq.0,Hinter dem Vorhange,hinter_dem_vorhange,UNKNOWN,
gdc,wdvq.0,Viele Stimmen,stimmen,UNKNOWN,
gdc,wdvq.0,Lorenz,lorenz,MALE,
gdc,wdvq.0,Maschinist,maschinist,MALE,
gdc,wdvq.0,König,koenig,MALE,
gdc,wdvq.0,Die Vierfüßigen,die_vierfuessigen,UNKNOWN,
gdc,wdvq.0,Ein Bedienter,ein_bedienter,MALE,
gdc,wdvq.0,Nathanael,nathanael,MALE,
gdc,wdvq.0,Michel,michel,MALE,
gdc,wdvq.0,Nachbar,nachbar,MALE,
gdc,wdvq.0,Alle (Prolog),alle_prolog,UNKNOWN,
gdc,wdvq.0,Stimme von der Galerie,stimme_von_der_galerie,UNKNOWN,
gdc,wdvq.0,Popanz,popanz,UNKNOWN,
gdc,wdvq.0,Alle (II/4),alle_2-4,UNKNOWN,
gdc,wdvq.0,Er,er,MALE,
gdc,wdvq.0,Amtmann,amtmann,MALE,
gdc,wdvq.0,Bötticher,boetticher,MALE,
gdc,wdvq.0,Dichter,dichter,MALE,
gdc,wdvq.0,Bauer,bauer,MALE,
gdc,wdvq.0,Fischer,fischer,MALE,
gdc,wdvq.0,Ein Hofmann,ein_hofmann,MALE,
gdc,wdvq.0,Im Parterre,das_parterre,UNKNOWN,
gdc,wdvq.0,Hinze,hinze,MALE,
gdc,wdvq.0,Schlosser,schlosser,MALE,
gdc,wdvq.0,Wiesener,wiesener,MALE,
gdc,wdvq.0,Leander,leander,MALE,
gdc,wdvq.0,Alle (Epilog),alle_epilog,UNKNOWN,
gdc,wdvq.0,Zweiter Husar,zweiter_husar,MALE,
gdc,wdvq.0,Lampenputzer,lampenputzer,MALE,
gdc,wdvq.0,Erster Husar,erster_husar,MALE,
gdc,wdvq.0,Hanswurst,hanswurst,MALE,
gdc,wdvq.0,Müller,mueller,MALE,
gdc,wdvq.0,Gottlieb,gottlieb,MALE,
gdc,wdvq.0,Leutner,leutner,MALE,
gdc,wdvq.0,Soldat,soldat,MALE,
gdc,wdvq.0,Die Vögel,die_voegel,UNKNOWN,
gdc,wdvq.0,Sie,sie,FEMALE,
gdc,wdvq.0,Kammerdiener,kammerdiener,MALE,
gdc,wdvq.0,Die Kunstrichter,die_kunstrichter,MALE,
gdc,wdvq.0,Souffleur,souffleur,MALE,
gdc,wdvq.0,Kunz,kunz,MALE,
gdc,wdvq.0,Barthel,barthel,MALE,
gdc,wdvq.0,Historiograph,historiograph,MALE,
gdc,wdvq.0,Schuhmacher,schuhmacher,MALE,
gdc,wdvq.0,Der Besänftiger,besaenftiger,MALE,
