corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,ktrh.0,zeremonienmeister,14,
gdc,ktrh.0,mephistopheles,11,
gdc,ktrh.0,studenten_zweites_bild,36,
gdc,ktrh.0,herzog,15,
gdc,ktrh.0,vierter_student_in_wittenberg,21,
gdc,ktrh.0,der_soldat,12,
gdc,ktrh.0,einer_1_zweites_bild,28,
gdc,ktrh.0,ein_anderer,24,
gdc,ktrh.0,studenten_letztes_bild,39,
gdc,ktrh.0,der_erste_student_aus_krakau,2,
gdc,ktrh.0,dritte_stimme,7,
gdc,ktrh.0,chor,33,
gdc,ktrh.0,einer_2_zweites_bild,29,
gdc,ktrh.0,einer_letztes_bild,32,
gdc,ktrh.0,maenner,34,
gdc,ktrh.0,erster_student_in_wittenberg,17,
gdc,ktrh.0,naturgelehrter,23,
gdc,ktrh.0,wagner,0,
gdc,ktrh.0,erster_student_letztes_bild,31,
gdc,ktrh.0,der_dritte_student_aus_krakau,4,
gdc,ktrh.0,jurist,22,
gdc,ktrh.0,zweiter_student_in_wittenberg,19,
gdc,ktrh.0,ein_student_andere_gruppe_angeheitert,18,
gdc,ktrh.0,ein_student_2_zweites_bild,27,
gdc,ktrh.0,des_nachtwaechters_stimme,30,
gdc,ktrh.0,theologe,20,
gdc,ktrh.0,der_zweite_student_aus_krakau,3,
gdc,ktrh.0,sechste_stimme,10,
gdc,ktrh.0,protestanten,37,
gdc,ktrh.0,fuenfte_stimme,9,
gdc,ktrh.0,leutnant,13,
gdc,ktrh.0,vierte_stimme,8,
gdc,ktrh.0,faust,1,
gdc,ktrh.0,zweite_stimme,6,
gdc,ktrh.0,herzogin,16,
gdc,ktrh.0,ein_student_1_zweites_bild,26,
gdc,ktrh.0,erste_stimme,5,
gdc,ktrh.0,dritter_student_in_wittenberg,25,
gdc,ktrh.0,katholiken,38,
gdc,ktrh.0,frauen,35,
