corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,nmfv.0,die_menge_4-2,114,
gdc,nmfv.0,scipio_der_aeltere,27,
gdc,nmfv.0,ein_karthager_1-2,6,
gdc,nmfv.0,marktjunge,3,
gdc,nmfv.0,ein_anderes_marktweib,5,
gdc,nmfv.0,fabius_maximus,46,
gdc,nmfv.0,ein_greis,49,
gdc,nmfv.0,das_gefolg,117,
gdc,nmfv.0,tribunen,97,
gdc,nmfv.0,viele_1-2,93,
gdc,nmfv.0,erster_konsul,20,
gdc,nmfv.0,der_leibpage,85,
gdc,nmfv.0,seine_begleiter,99,
gdc,nmfv.0,herold,67,
gdc,nmfv.0,ein_bote_2-2,41,
gdc,nmfv.0,maler,86,
gdc,nmfv.0,ein_senator,23,
gdc,nmfv.0,ausrufer_von_mehreren_seiten,90,
gdc,nmfv.0,die_juenglinge,102,
gdc,nmfv.0,ein_gefangener,33,
gdc,nmfv.0,gisgon,19,
gdc,nmfv.0,ein_soldat_2-1,37,
gdc,nmfv.0,ein_flamen,48,
gdc,nmfv.0,erster_gesandter_3-7,61,
gdc,nmfv.0,flamininus,88,
gdc,nmfv.0,zweiter_gesandter_3-7,62,
gdc,nmfv.0,ein_priester,75,
gdc,nmfv.0,der_roemer,54,
gdc,nmfv.0,ein_kurulischer_aedil,25,
gdc,nmfv.0,ein_liktor_1-4,28,
gdc,nmfv.0,kato_zensor,24,
gdc,nmfv.0,ein_mann,65,
gdc,nmfv.0,das_weib_2-1,34,
gdc,nmfv.0,erster_buerger,42,
gdc,nmfv.0,volk_4-2,112,
gdc,nmfv.0,hanno,18,
gdc,nmfv.0,das_heer,100,
gdc,nmfv.0,barkas,69,
gdc,nmfv.0,heransprengende_reiter,104,
gdc,nmfv.0,ein_velit,70,
gdc,nmfv.0,ein_bote_1-5,31,
gdc,nmfv.0,praetor,21,
gdc,nmfv.0,ein_sklav_4-8,79,
gdc,nmfv.0,ein_zweiter_priester,76,
gdc,nmfv.0,sklaven_4-8,116,
gdc,nmfv.0,ein_vornehmer_kapuaner,58,
gdc,nmfv.0,ein_voruebergehender,12,
gdc,nmfv.0,scipio_der_juengere,26,
gdc,nmfv.0,erster_sklav,55,
gdc,nmfv.0,zweiter_zierbengel,10,
gdc,nmfv.0,hausmeister,80,
gdc,nmfv.0,der_hauptmann_hannibals,64,
gdc,nmfv.0,protovestiar,84,
gdc,nmfv.0,hoefling_5-3,87,
gdc,nmfv.0,ein_sklav_3-5a,57,
gdc,nmfv.0,ein_zollbedienter,16,
gdc,nmfv.0,ein_sklav_3-5b,59,
gdc,nmfv.0,alle_3-3,101,
gdc,nmfv.0,das_maedchen,52,
gdc,nmfv.0,der_junge_punier,53,
gdc,nmfv.0,zweiter_roemischer_gesandter,81,
gdc,nmfv.0,matrosen,111,
gdc,nmfv.0,alle_umstehende,106,
gdc,nmfv.0,zweiter_konsul,22,
gdc,nmfv.0,ein_alter_mann,13,
gdc,nmfv.0,alitta,1,
gdc,nmfv.0,roemischer_gesandter,78,
gdc,nmfv.0,ein_knabe_2-1,35,
gdc,nmfv.0,ein_vertrauter_diener_melkirs,63,
gdc,nmfv.0,prusias,82,
gdc,nmfv.0,sklaven_3-5,109,
gdc,nmfv.0,hannibal,29,
gdc,nmfv.0,ein_krieger,77,
gdc,nmfv.0,allochlin,38,
gdc,nmfv.0,marktweib,4,
gdc,nmfv.0,hoefling_5-1,83,
gdc,nmfv.0,ein_numidier,51,
gdc,nmfv.0,mehrere_senatoren,96,
gdc,nmfv.0,erster_sklavenhaendler,8,
gdc,nmfv.0,terenz,32,
gdc,nmfv.0,dritter_buerger,44,
gdc,nmfv.0,soldat_3-7,60,
gdc,nmfv.0,die_maedchen,103,
gdc,nmfv.0,die_balearischen_schleuderer,108,
gdc,nmfv.0,kaufherr,7,
gdc,nmfv.0,pfoertner,72,
gdc,nmfv.0,keltiberier,40,
gdc,nmfv.0,andere_marktweiber,92,
gdc,nmfv.0,zweiter_sklavenhaendler,11,
gdc,nmfv.0,der_fuehrende_scheich,15,
gdc,nmfv.0,der_senat,98,
gdc,nmfv.0,zweiter_sklav,56,
gdc,nmfv.0,ein_liktor_2-1,36,
gdc,nmfv.0,knabe_4-6,73,
gdc,nmfv.0,erster_karthagischer_abgeordneter,71,
gdc,nmfv.0,stimmen_der_kommandierenden_flottenoffiziere,110,
gdc,nmfv.0,ein_weib_4-7,74,
gdc,nmfv.0,alle_1-4,95,
gdc,nmfv.0,melkir,17,
gdc,nmfv.0,erster_zierbengel,9,
gdc,nmfv.0,ein_atellan,50,
gdc,nmfv.0,zollbediente,94,
gdc,nmfv.0,die_menge_3-3,105,
gdc,nmfv.0,despot,45,
gdc,nmfv.0,ein_anderer,66,
gdc,nmfv.0,ein_karthager_4-2,68,
gdc,nmfv.0,die_braut,39,
gdc,nmfv.0,sklaven_3-4,107,
gdc,nmfv.0,viele_4-2,113,
gdc,nmfv.0,volk_4-7,115,
gdc,nmfv.0,ein_bote_1-2,14,
gdc,nmfv.0,ein_sklav_5-4,89,
gdc,nmfv.0,turnu,30,
gdc,nmfv.0,zweiter_buerger,43,
gdc,nmfv.0,hanna,2,
gdc,nmfv.0,reiterfeldherr,47,
gdc,nmfv.0,brasidas,0,
gdc,nmfv.0,marktweiber,91,
