corpus,drama,figure_surface,figure_id,Gender,Age
gdc,r23w.0,Vilacky,vilacky,MALE,
gdc,r23w.0,Die Männer,die_maenner,MALE,
gdc,r23w.0,Der Bote,der_bote,MALE,
gdc,r23w.0,Helene,helene,FEMALE,
gdc,r23w.0,Paprutowitsch,paprutowitsch,MALE,
gdc,r23w.0,Alle Hauptleute,alle_hauptleute,MALE,
gdc,r23w.0,Alle (II. Akt),alle_2,MALE,
gdc,r23w.0,Der Begler Beg,der_begler_beg,MALE,
gdc,r23w.0,Zriny,zriny,MALE,
gdc,r23w.0,Alapi,alapi,MALE,
gdc,r23w.0,Hauptmann,hauptmann,MALE,
gdc,r23w.0,Eva,eva,FEMALE,
gdc,r23w.0,Juranitsch,juranitsch,MALE,
gdc,r23w.0,Alle (V. Akt),alle_5,UNKNOWN,
gdc,r23w.0,Scherenk,scherenk,MALE,
gdc,r23w.0,Mustafa,mustafa,MALE,
gdc,r23w.0,Aga,aga,MALE,
gdc,r23w.0,Levi,levi,MALE,
gdc,r23w.0,Ali,ali,MALE,
gdc,r23w.0,Mehmed,mehmed,MALE,
gdc,r23w.0,Soliman,soliman,MALE,
gdc,r23w.0,Bauer,bauer,MALE,
