corpus,drama,figure_surface,figure_id,Gender,Age
gdc,pn2n.0,HOLOFERNES,holofernes,,
gdc,pn2n.0,OBERPRIESTER,oberpriester,,
gdc,pn2n.0,TRABANT,trabant,,
gdc,pn2n.0,EIN KRIEGER,ein_krieger,,
gdc,pn2n.0,HAUPTMANN,hauptmann,,
gdc,pn2n.0,BOTE,bote,,
gdc,pn2n.0,PRIESTER,priester,,
gdc,pn2n.0,GESANDTE,gesandte,,
gdc,pn2n.0,MESOPOTAMISCHE GESANDTE,mesopotamische_gesandte,,
gdc,pn2n.0,ACHIOR,achior,,
gdc,pn2n.0,JUDITH,judith,,
gdc,pn2n.0,MIRZA,mirza,,
gdc,pn2n.0,EPHRAIM,ephraim,,
gdc,pn2n.0,EIN BÜRGER,ein_bürger,,
gdc,pn2n.0,AMMON,ammon,,
gdc,pn2n.0,HOSEA,hosea,,
gdc,pn2n.0,BEN,ben,,
gdc,pn2n.0,DER EINE,der_eine,,
gdc,pn2n.0,DER ANDERE,der_andere,,
gdc,pn2n.0,SAMUEL,samuel,,
gdc,pn2n.0,ENKEL,enkel,,
gdc,pn2n.0,ERSTER BÜRGER 3. AKT,erster_bürger_3,,
gdc,pn2n.0,ZWEITER BÜRGER 3. AKT,zweiter_bürger_3,,
gdc,pn2n.0,DER ÄLTESTE,der_älteste,,
gdc,pn2n.0,ASSAD,assad,,
gdc,pn2n.0,EIN ANDERER,ein_anderer,,
gdc,pn2n.0,DANIEL,daniel,,
gdc,pn2n.0,VOLK,volk,,
gdc,pn2n.0,SAMAJA,samaja,,
gdc,pn2n.0,JOSUA,josua,,
gdc,pn2n.0,EINER IM VOLK,einer_im_volk,,
gdc,pn2n.0,EIN ANDERER IM VOLK,ein_anderer_im_volk,,
gdc,pn2n.0,EIN DRITTER IM VOLK,ein_dritter_im_volk,,
gdc,pn2n.0,DELIA,delia,,
gdc,pn2n.0,EINER DER ÄLTESTEN,einer_der_ältesten,,
gdc,pn2n.0,EINER DER HAUPTLEUTE,einer_der_hauptleute,,
gdc,pn2n.0,DER ZWEITE DER HAUPTLEUTE,der_zweite_der_hauptleute,,
gdc,pn2n.0,DIE HAUPTLEUTE,die_hauptleute,,
gdc,pn2n.0,KÄMMERER,kämmerer,,
gdc,pn2n.0,EIN WEIB,ein_weib,,
gdc,pn2n.0,WEIBER,weiber,,
gdc,pn2n.0,EINE MUTTER,eine_mutter,,
gdc,pn2n.0,ERSTER PRIESTER,erster_priester,,
gdc,pn2n.0,ZWEITER PRIESTER,zweiter_priester,,
gdc,pn2n.0,EIN ANDERES WEIB,ein_anderes_weib,,
gdc,pn2n.0,ERSTER BÜRGER 5. AKT,erster_bürger_5,,
gdc,pn2n.0,ZWEITER BÜRGER 5. AKT,zweiter_bürger_5,,
gdc,pn2n.0,DRITTER BÜRGER 5. AKT,dritter_bürger_5,,
gdc,pn2n.0,WACHEN,wachen,,
gdc,pn2n.0,DIE ÄLTESTEN,die_ältesten,,
gdc,pn2n.0,Judith,de,"Hebbel, Friedrich",118547445,,,0,1841,1840,0
