corpus,drama,figure_surface,figure_id,Gender,Age
gdc,wzpz.0,DER HEERRUFER,der_heerrufer,,
gdc,wzpz.0,DIE BRABANTER,die_brabanter,,
gdc,wzpz.0,KÖNIG HEINRICH,könig_heinrich,,
gdc,wzpz.0,DIE SACHSEN,die_sachsen,,
gdc,wzpz.0,FRIEDRICH,friedrich,,
gdc,wzpz.0,ELSA,elsa,,
gdc,wzpz.0,DIE MÄNNER,die_männer,,
gdc,wzpz.0,DIE FRAUEN,die_frauen,,
gdc,wzpz.0,LOHENGRIN,lohengrin,,
gdc,wzpz.0,BRABANTISCHE EDLE,brabantische_edle,,
gdc,wzpz.0,ORTRUD,ortrud,,
gdc,wzpz.0,DER DRITTE EDLE,der_dritte_edle,,
gdc,wzpz.0,DER ZWEITE,der_zweite,,
gdc,wzpz.0,DER VIERTE,der_vierte,,
gdc,wzpz.0,DER ERSTE,der_erste,,
gdc,wzpz.0,VIER EDELKNABEN,vier_edelknaben,,
gdc,wzpz.0,DES KÖNIGS GEFOLGE,des_königs_gefolge,,
gdc,wzpz.0,ACHT FRAUEN,acht_frauen,,
