corpus,drama,figure_surface,figure_id,Gender,Age
gdc,sj68.0,Chor/Ganzer Chor/Alle,chor_ganzer_chor_alle,UNKNOWN,
gdc,sj68.0,Tempelwächter,tempelwaechter,MALE,
gdc,sj68.0,Salomon,salomon,MALE,
gdc,sj68.0,Leviten,leviten,MALE,
gdc,sj68.0,Chor des Volkes/Einzelne Stimmen aus dem Volke,chor_des_volkes_einzelne_stimmen,UNKNOWN,
gdc,sj68.0,Assad,assad,MALE,
gdc,sj68.0,Astaroth,astaroth,FEMALE,
gdc,sj68.0,Hohepriester,hohepriester,MALE,
gdc,sj68.0,Königin,koenigin,FEMALE,
gdc,sj68.0,Chor der Priester,chor_der_priester,MALE,
gdc,sj68.0,Sulamith,sulamith,FEMALE,
gdc,sj68.0,Baal-Haanan,baal-haanan,MALE,
gdc,sj68.0,Chor der Mädchen/Chor der Frauen/Frauenchor,chor_der_maedchen_frauen_frauenchor,FEMALE,
gdc,sj68.0,Chor der Sänger,chor_der_saenger,MALE,
